Style,Group,Artist ID,Artist Name,Artist URL
Contemporary,1,5dc54d8bedc2c90fbc4fa8cc,Carlos Granger,carlos-granger
Contemporary,1,57726dc7edc2cb3880b501cd,Samuel Bak,samuel-bak
Contemporary,1,57726db6edc2cb3880b4e65c,Viorel Marginean,viorel-marginean
Contemporary,1,57726da0edc2cb3880b4c16a,Lino Tagliapietra,lino-tagliapietra
Contemporary,1,5beb0c6cedc2c920c8d4e803,Ivan Eyre,ivan-eyre
Contemporary,1,57726db4edc2cb3880b4e368,Claude Viallat,claude-viallat
Contemporary,1,57726db6edc2cb3880b4e614,Constantin Flondor,constantin-flondor
Contemporary,1,60939f15edc2c9e898cbc1c1,Mustafa al-Hallaj,mustafa-al-hallaj
Contemporary,1,62e6b5e79e4363346c0fe70d,Paolo Ambrosio,paolo-ambrosio
Contemporary,1,66984e119e436306a430946d,Pablo Artal Soto,pablo-artal-soto
Contemporary,1,57726db5edc2cb3880b4e3bc,Andre-Pierre Arnal,andre-pierre-arnal
Contemporary,1,57726d9eedc2cb3880b4bddb,Rafa Nasiri,rafa-nasiri
Contemporary,1,58846cd5edc2c90e405de1bd,Abbas Kiarostami,abbas-kiarostami
Contemporary,1,5cd9578fedc2c99ec4ad1bc5,Gerda von Flottwell,gerda-von-flottwell
Contemporary,1,5df17543edc2c9c7f8d73ca7,Stig Brøgger,stig-brogger
Contemporary,1,57726da1edc2cb3880b4c484,Jahar Dasgupta,jahar-dasgupta
Contemporary,1,57726db6edc2cb3880b4e578,Sorin Ilfoveanu,sorin-ilfoveanu
Contemporary,1,57726dc5edc2cb3880b4fdb7,Hassan Massoudy,hassan-massoudy
Contemporary,1,57726dd2edc2cb3880b511d9,Aki Kuroda,aki-kuroda
Contemporary,1,57726da9edc2cb3880b4d127,Ali Omar Ermes,ali-omar-ermes
Contemporary,1,5c5b2ab8edc2c91d9c514e65,Anselm Kiefer,anselm-kiefer
Contemporary,1,606a35b0edc2c9f314502c22,Nalini Malani,nalini-malani
Contemporary,1,57726de1edc2cb3880b52a90,Tiberiy Szilvashi,tiberiy-szilvashi
Contemporary,1,5c694778edc2c948dc0b2bd4,Alexis Digart,alexis-digart
Contemporary,1,602d5062edc2c9ce98cf2e6b,Sliman Mansour,sliman-mansour
Contemporary,1,5f1ac084edc2c955ec9340dd,Houria Niati,houria-niati
Contemporary,1,57726dd0edc2cb3880b50f30,Luciano Bartolini,luciano-bartolini
Contemporary,1,57726de5edc2cb3880b530c7,Mark Tansey,mark-tansey
Contemporary,1,606fe4b1edc2c904f01cddc6,Manuel E. Montilla,manuel-e-montilla
Contemporary,1,57726db2edc2cb3880b4df59,Abdul Qader Al Raes,abdul-qader-al-raes
Contemporary,1,57726decedc2cb3880b53aa7,Wanda Koop,wanda-koop
Contemporary,1,5aa011b1edc2c9f220e63943,Giuliana Lazzerini,giuliana-lazzerini
Contemporary,1,5dd7d52dedc2c9fa003135fd,Richard Spare,richard-spare
Contemporary,1,5a337af4edc2c93c9c9d7fc0,Eva Janina Wieczorek,eva-janina-wieczorek
Contemporary,1,580fc98eedc2c9809097897c,Carles Delclaux Is,carles-delclaux-is
Contemporary,1,59d352e1edc2c9c9f027dc0d,Lech Twardowski,lech-twardowski
Contemporary,1,644a5a389e43633520cad962,Sergei Sviatchenko,sergei-sviatchenko
Contemporary,1,57726dbcedc2cb3880b4f016,Pedro Calapez,pedro-calapez
Contemporary,1,5c752e25edc2cd0978c5518b,Alfio Giuffrida,alfio-giuffrida
Contemporary,1,5ec3bca6edc2c928080ee85a,Tadashi Kawamata,tadashi-kawamata
Contemporary,1,59f37886edc2c9ac907e3b7c,Andrzej Nowacki,andrzej-nowacki
Contemporary,1,5c92083aedc2c94420a8ca64,Sergey Belik,sergey-belik
Contemporary,1,5ac90a8dedc2c9d018749aed,Cricorps,koboyan-gregoire
Contemporary,1,5831132cedc2c95cc8960313,Finch Sheila,sheila-finch
Contemporary,1,59863e26edc2c9924c4bde51,Vasiliy Ryabchenko,vasiliy-ryabchenko
Contemporary Realism,1,57726dcbedc2cb3880b5080a,Fairfield Porter,fairfield-porter
Contemporary Realism,1,57726e06edc2cb3880b5652b,Haroutiun Galentz,haroutiun-galentz
Contemporary Realism,1,57726dd2edc2cb3880b51230,Josef Herman,josef-herman
Contemporary Realism,1,57726d92edc2cb3880b4a829,Andrew Wyeth,andrew-wyeth
Contemporary Realism,1,57726debedc2cb3880b53916,Paul Wonner,paul-wonner
Contemporary Realism,1,57726decedc2cb3880b53c01,Alex Colville,alex-colville
Contemporary Realism,1,6017da9fedc2c977f8c2a928,Jesús Meneses del Barco,jesus-meneses-del-barco
Contemporary Realism,1,57726dfdedc2cb3880b5556b,Jane Wilson,jane-wilson
Contemporary Realism,1,57726db9edc2cb3880b4ea25,Philip Pearlstein,philip-pearlstein
Contemporary Realism,1,57726dbfedc2cb3880b4f532,Gilles Aillaud,gilles-aillaud
Contemporary Realism,1,5c408fdcedc2c91f90bbfd86,Alberto Sughi,alberto-sughi
Contemporary Realism,1,57726dd4edc2cb3880b515b0,Avigdor Arikha,avigdor-arikha
Contemporary Realism,1,57726d94edc2cb3880b4acb4,Neil Welliver,neil-welliver
Contemporary Realism,1,57726dc1edc2cb3880b4f8ac,John Stuart Ingle,john-stuart-ingle
Contemporary Realism,1,599f130dedc2c963a4196945,Antonio Lopez Garcia,antonio-lopez
Contemporary Realism,1,57726ddcedc2cb3880b52331,Hubertine Heijermans,hubertine-heijermans
Contemporary Realism,1,57726dd6edc2cb3880b5187b,Norman Ackroyd,norman-ackroyd
Contemporary Realism,1,57726dc3edc2cb3880b4fb0a,Janet Fish,janet-fish
Contemporary Realism,1,582d7f53edc2c971289b9eb1,Aydin Aghdashloo,aydin-aghdashloo
Contemporary Realism,1,582c338eedc2c999a4adb746,Morteza Katouzian,morteza-katouzian
Contemporary Realism,1,5bd06f05edc2c92138b5cf8a,Ian Bent,ian-bent
Contemporary Realism,1,57726d95edc2cb3880b4af03,Richard Whitney,richard-whitney
Contemporary Realism,1,5f4f0399edc2c9a92870583c,Georg Miciú,georg
Contemporary Realism,1,57726d92edc2cb3880b4a815,Jamie Wyeth,jamie-wyeth
Contemporary Realism,1,61859ad29e43633e144dcead,Mehram Sheikholeslami,mehram-sheikholeslami
Contemporary Realism,1,57726d97edc2cb3880b4b2ad,Eric Fischl,eric-fischl
Contemporary Realism,1,58af20c6edc2c9b5f07b3148,Consuelo Hernández,consuelo-hernandez
Contemporary Realism,1,57726de6edc2cb3880b532f1,Kent Bellows,kent-bellows
Contemporary Realism,1,59bb9a31edc2c98e1401fdde,Rolf Ohst,rolf-ohst
Contemporary Realism,1,5d1b5aabedc2c9f17825b3d1,Rashid Al Khalifa,rashid-al-khalifa
Contemporary Realism,1,5d1fa557edc2c99e00b69048,Martin Yeoman,martin-yeoman
Contemporary Realism,1,586fb9c9edc2c968c816597f,Pietropoli Patrick,patrick-pietropoli
Contemporary Realism,1,62f262a09e43632d24598a18,Bo Bartlett,bo-bartlett
Contemporary Realism,1,5d9a0fb3edc2c9dcc833a60d,Aleksander Belyaev,alexander-belyaev
Contemporary Realism,1,5fd9db94edc2c9cfc01d9a37,Charly Palmer,charly-palmer
Contemporary Realism,1,5a8d2a32edc2c9fc9ccfcf54,John Currin,john-currin
Contemporary Realism,1,57726e06edc2cb3880b5635f,Craig Mullins,craig-mullins
Contemporary Realism,1,5820fceaedc2c96ae4332fcc,Enrique Martínez Celaya,enrique-martinez-celaya
Contemporary Realism,1,57726de6edc2cb3880b53254,Jacob Collins,jacob-collins
Contemporary Realism,1,5deab702edc2c91e38be432e,Joseph Lorusso,joseph-lorusso
Contemporary Realism,1,58411676edc2c935ac44654e,Gazmend Freitag,gazmend-freitag
Contemporary Realism,1,57726de6edc2cb3880b532af,Dana Levin,dana-levin
Contemporary Realism,1,57726de6edc2cb3880b53281,Graydon Parrish,graydon-parrish
Contemporary Realism,1,57726db2edc2cb3880b4e025,Michael Bell,michael-bell
Contemporary Realism,1,63c8fea49e436357203ded59,Faith71,faith71
Contemporary Realism,1,57726dd8edc2cb3880b51bac,Alejandro Cabeza,alejandro-cabeza
Contemporary Realism,1,590f5520edc2c92590682973,Lana Kanyo,svetlana-kanyo
Contemporary Realism,1,5bfd561aedc2c91eecb880da,Sašo Vrabič,vrabic
Contemporary Realism,1,661b84919e43634c80380e96,MUBARAK ATMATA,mubarakatmata
Contemporary Realism,1,6285f8179e436324382befc9,Réhahn,rehahn
Contemporary Realism,1,5eaaaf13edc2c9754819e77f,Devin Leonardi,devin-leonardi
Contemporary Realism,1,5e2efb22edc2c9a410cbdc24,Fabiano Millani,fabiano-millani
Contemporary Realism,1,5ed1012aedc2c90158e90e3a,Kexin Di,kexin-di
Contemporary Realism,1,5a7a1d11edc2c9948cf6b649,Youssef Idrissi,youssef-idrissi
Contemporary Realism,1,5e2e2615edc2c9a4600bc053,Emma Odette,emma-odette
Contemporary Realism,1,65538a9c9e436334a0056887,Irfan Ajvazi,irfan-ajvazi
Contemporary Realism,1,6643d7409e436332040626f8,Faith Sycaoyao,ncls
Cubism,1,57726dfbedc2cb3880b552ee,Georg Pauli,georg-pauli
Cubism,1,59919181edc2c96e74cbb7e0,Alice Bailly,alice-bailly
Cubism,1,57726dadedc2cb3880b4d745,Jacques Villon,jacques-villon
Cubism,1,57726dceedc2cb3880b50c12,Julio Gonzalez,julio-gonzalez
Cubism,1,57726dc9edc2cb3880b5044c,Bela Kadar,bela-kadar
Cubism,1,607fe9dbedc2c9ce2c8ea921,Else Berg,else-berg
Cubism,1,57726d93edc2cb3880b4ab01,Raoul Dufy,raoul-dufy
Cubism,1,57726da9edc2cb3880b4d1a9,Louis Marcoussis,louis-marcoussis
Cubism,1,57726da2edc2cb3880b4c524,Leopold Survage,leopold-survage
Cubism,1,57726d80edc2cb3880b48241,Fernand Leger,fernand-leger
Cubism,1,605f3a21edc2c93f7c285cdb,Maria Blanchard,maria-blanchard
Cubism,1,57726df4edc2cb3880b54868,Patrick Henry Bruce,patrick-henry-bruce
Cubism,1,57726d99edc2cb3880b4b54a,Max Weber,max-weber
Cubism,1,57726dafedc2cb3880b4d9f4,Henri Le Fauconnier,henri-le-fauconnier
Cubism,1,57726d84edc2cb3880b48c4d,Pablo Picasso,pablo-picasso
Cubism,1,57726da4edc2cb3880b4c97b,Albert Gleizes,albert-gleizes
Cubism,1,5abff5f1edc2c977d06f9e6b,Emil Filla,emil-filla
Cubism,1,57726dadedc2cb3880b4d849,Auguste Herbin,auguste-herbin
Cubism,1,57726d7fedc2cb3880b480b4,Georges Braque,georges-braque
Cubism,1,57726d8eedc2cb3880b4a277,Gino Severini,gino-severini
Cubism,1,57726dadedc2cb3880b4d72b,Jean Metzinger,jean-metzinger
Cubism,1,57726dc0edc2cb3880b4f6d5,Marie Laurencin,marie-laurencin
Cubism,1,57726db9edc2cb3880b4eae9,Gosta Adrian-Nilsson,gosta-adrian-nilsson
Cubism,1,57726d9fedc2cb3880b4bfa2,Henri Laurens,henri-laurens
Cubism,1,57726df4edc2cb3880b54820,Georges Valmier,georges-valmier
Cubism,1,57726da5edc2cb3880b4ca3c,André Lhote,andr-lhote
Cubism,1,57726d98edc2cb3880b4b2f7,Roger de La Fresnaye,roger-de-la-fresnaye
Cubism,1,57726db9edc2cb3880b4ea65,Johannes Sveinsson Kjarval,johannes-sveinsson-kjarval
Cubism,1,60800f84edc2c9ce2cc30d82,Marthe Donas,marthe-donas
Cubism,1,57726db8edc2cb3880b4e95c,Lajos Tihanyi,lajos-tihanyi
Cubism,1,6661a6ef9e43634ffc853987,Александр Николаевич Волков,aleksandr-nikolaevich-volkov
Cubism,1,57726d82edc2cb3880b48710,Juan Gris,juan-gris
Cubism,1,5dcf14c9edc2c9b678d87b31,Josef Capek,josef-capek
Cubism,1,57726d8eedc2cb3880b4a25f,Olexandr Archipenko,olexandr-archipenko
Cubism,1,57726dc0edc2cb3880b4f6bd,Le Corbusier,le-corbusier
Cubism,1,57726d9fedc2cb3880b4c04c,Amadeo de Souza-Cardoso,amadeo-de-souza-cardoso
Cubism,1,57726df5edc2cb3880b5496a,Gustave Buchet,gustave-buchet
Cubism,1,57726d8cedc2cb3880b49e4e,Lyubov Popova,lyubov-popova
Cubism,1,57726d8eedc2cb3880b4a2e5,Jury Annenkov,jury-annenkov
Cubism,1,57726dddedc2cb3880b52465,David Kakabadze,david-kakabadze
Cubism,1,5afc23abedc2c965a8ecd1b8,C. R. W. Nevinson,c-r-w-nevinson
Cubism,1,57726d8aedc2cb3880b49a29,Nathan Altman,nathan-altman
Cubism,1,5a121e5cedc2c968dc622ad4,Kmetty János,kmetty-janos
Cubism,1,57726d89edc2cb3880b496eb,Ossip Zadkine,ossip-zadkine
Cubism,1,58da637cedc2cc44301bc385,Vytautas Kairiukstis,vytautas-kairiukstis
Cubism,1,57726dc1edc2cb3880b4f759,David Bomberg,david-bomberg
Cubism,1,57726dd5edc2cb3880b5164a,Karl Knaths,karl-knaths
Cubism,1,57726df3edc2cb3880b546c2,Jacques Lipchitz,jacques-lipchitz
Cubism,1,5bcfea16edc2c921380700bf,Dorrit Black,dorrit-black
Cubism,1,57726d9aedc2cb3880b4b78c,Marevna (Marie Vorobieff),marevna-marie-vorobieff
Cubism,1,656c58009e43633c2c11a743,Marcel Gromaire,marcel-gromaire
Cubism,1,582a8625edc2c9a69c2994e2,Emilio Pettoruti,pettoruti
Cubism,1,57726dbaedc2cb3880b4ec43,Stuart Davis,stuart-davis
Cubism,1,57726dfcedc2cb3880b55425,Vilhelm Lundstrom,vilhelm-lundstrom
Cubism,1,57726df3edc2cb3880b546da,Leo Leuppi,leo-leuppi
Cubism,1,57726dbcedc2cb3880b4f02e,Ben Nicholson,ben-nicholson
Cubism,1,57726d9fedc2cb3880b4bfba,Jean Hugo,jean-hugo
Cubism,1,57726da6edc2cb3880b4ccf3,M. H. Maxy,m-h-maxy
Cubism,1,57726dd6edc2cb3880b518bb,Jankel Adler,jankel-adler
Cubism,1,57726ddbedc2cb3880b520bb,Victor Servranckx,victor-servranckx
Early Renaissance,1,5bc21fbbedc2c906086e2150,Lorenzo Monaco,lorenzo-monaco
Early Renaissance,1,57726d86edc2cb3880b48fb3,Filippo Brunelleschi,filippo-brunelleschi
Early Renaissance,1,5a3f9a06edc2c99894d84f72,Lorenzo Ghiberti,ghiberti
Early Renaissance,1,57726dceedc2cb3880b50c8f,Donatello,donatello
Early Renaissance,1,5e36bd52edc2c91eec475c22,Álvaro Pires de Évora,alvaro-pires-de-evora
Early Renaissance,1,5f401711edc2c9f638f914bc,Il Sassetta (Stefano di Giovanni),sassetta
Early Renaissance,1,57726d82edc2cb3880b48615,Fra Angelico,fra-angelico
Early Renaissance,1,57726dc6edc2cb3880b4ff99,Pisanello,pisanello
Early Renaissance,1,57726d80edc2cb3880b48351,Paolo Uccello,paolo-uccello
Early Renaissance,1,57726d7aedc2cb3880b4794d,Jacopo Bellini,jacopo-bellini
Early Renaissance,1,57726d81edc2cb3880b483bc,Masaccio,masaccio
Early Renaissance,1,5d3861f1edc2c99ad04417b4,Leon Battista Alberti,leon-battista-alberti
Early Renaissance,1,57726d87edc2cb3880b4941f,Filippo Lippi,filippo-lippi
Early Renaissance,1,5c03ebd8edc2c9276872e785,Lo Scheggia,lo-scheggia
Early Renaissance,1,57726d93edc2cb3880b4aa92,Domenico Veneziano,domenico-veneziano
Early Renaissance,1,57726d7eedc2cb3880b47e74,Piero della Francesca,piero-della-francesca
Early Renaissance,1,5ab773c3edc2c9b7e03805b5,Nuno Gonçalves,nuno-goncalves
Early Renaissance,1,57726d8eedc2cb3880b4a1e7,Benozzo Gozzoli,benozzo-gozzoli
Early Renaissance,1,57726d92edc2cb3880b4a896,Andrea del Castagno,andrea-del-castagno
Early Renaissance,1,5ece9dc3edc2c9ec4847de0e,Gentile Bellini,gentile-bellini
Early Renaissance,1,5d29b57cedc2c991d4992b21,Antonio del Pollaiolo,antonio-del-pollaiolo
Early Renaissance,1,57726d7cedc2cb3880b47b00,Antonello da Messina,antonello-da-messina
Early Renaissance,1,5b9cb574edc2c92278ab49dc,Francesco del Cossa,francesco-del-cossa
Early Renaissance,1,5eb26bb0edc2c9c8f88b1f8a,Desiderio da Settignano,desiderio-da-settignano
Early Renaissance,1,5ede920aedc2c9227455a9c1,Antoniazzo Romano,antoniazzo-romano
Early Renaissance,1,57726d9bedc2cb3880b4b854,Andrea Mantegna,andrea-mantegna
Early Renaissance,1,57726d93edc2cb3880b4aa0e,Carlo Crivelli,carlo-crivelli
Early Renaissance,1,5ba37028edc2c925b432e47c,Andrea del Verrocchio,andrea-del-verrochio
Early Renaissance,1,57726d7dedc2cb3880b47c88,Sandro Botticelli,sandro-botticelli
Early Renaissance,1,5ac1b0efedc2c956882d0081,Francesco Botticini,francesco-botticini
Early Renaissance,1,57726d8aedc2cb3880b49981,Domenico Ghirlandaio,domenico-ghirlandaio
Early Renaissance,1,5f3506b1edc2cc07a06f0e9f,Ambrogio Bergognone,ambrogio-bergognone
Early Renaissance,1,5eb2730bedc2c9c8f8c23e6d,Filippino Lippi,filippino-lippi
Early Renaissance,1,62547f029e43632c949fa80a,Benedetto Ghirlandaio,benedetto-ghirlandaio
Early Renaissance,1,610003bd9e4363168c141a66,Cristofano dell'Altissimo,cristofano-dellaltissimo
Expressionism,1,57726df2edc2cb3880b54576,Christian Rohlfs,christian-rohlfs
Expressionism,1,57726da2edc2cb3880b4c65e,Tivadar Kosztka Csontvary,tivadar-kosztka-csontvary
Expressionism,1,57726dbaedc2cb3880b4ed1b,Lovis Corinth,lovis-corinth
Expressionism,1,57726db5edc2cb3880b4e3e8,James Ensor,james-ensor
Expressionism,1,5a8068bcedc2c94c748245bf,Marianne von Werefkin,marianne-von-werefkin
Expressionism,1,57726db9edc2cb3880b4ea89,Helene Schjerfbeck,helene-schjerfbeck
Expressionism,1,587fe56cedc2c98c283978d9,Carl Holsøe,carl-holsoe
Expressionism,1,57726d7bedc2cb3880b47a89,Edvard Munch,edvard-munch
Expressionism,1,57726dfcedc2cb3880b55336,Alexej von Jawlensky,alexej-von-jawlensky
Expressionism,1,6085cd1dedc2c9ce90f9f50e,Arnold Schönberg,arnold-schonberg
Expressionism,1,57726d7dedc2cb3880b47cb0,Wassily Kandinsky,wassily-kandinsky
Expressionism,1,57726d87edc2cb3880b49398,Kathe Kollwitz,kathe-kollwitz
Expressionism,1,57726d99edc2cb3880b4b636,Emil Nolde,emil-nolde
Expressionism,1,57726d97edc2cb3880b4b265,Max Kurzweil,max-kurzweil
Expressionism,1,59a130ecedc2c9ce5843d13d,Albin Egger-Lienz,albin-egger-lienz
Expressionism,1,57726dd4edc2cb3880b51546,Cuno Amiet,cuno-amiet
Expressionism,1,64ee2df99e4363243c79c288,Johann Walter,johann-walter
Expressionism,1,5c98b059edc2c9a07874179e,Frances Hodgkins,frances-hodgkins
Expressionism,1,57726da1edc2cb3880b4c38b,John Marin,john-marin
Expressionism,1,57726d95edc2cb3880b4ad14,Thalia Flora-Karavia,thalia-flora-karavia
Expressionism,1,57726db8edc2cb3880b4e8af,Georges Rouault,georges-rouault
Expressionism,1,57726dacedc2cb3880b4d5c2,Lyonel Feininger,lyonel-feininger
Expressionism,1,57726db4edc2cb3880b4e23a,Antonio Carneiro,antonio-carneiro
Expressionism,1,5e09cb99edc2c91434cf91d5,Cyril Power,cyril-power
Expressionism,1,5907847aedc2c9c168023916,Otto Mueller,otto-mueller
Expressionism,1,57726da7edc2cb3880b4cd0b,Arthur Segal,arthur-segal
Expressionism,1,57726d90edc2cb3880b4a5ee,Mstislav Dobuzhinsky,mstislav-dobuzhinsky
Expressionism,1,5f77ee39edc2c95f94336d7a,Dr. Atl,dr-atl
Expressionism,1,57726dcfedc2cb3880b50e12,Jacoba van Heemskerck,jacoba-van-heemskerck
Expressionism,1,57726da9edc2cb3880b4d10f,Paula Modersohn-Becker,paula-modersohn-becker
Expressionism,1,57726d92edc2cb3880b4a835,Constantin Brâncuși,constantin-brancusi
Expressionism,1,5836c8fdedc2c92a8c08a89d,Max Jacob,max-jacob
Expressionism,1,58491da2edc2c95d3c2a94e3,Mommie Schwarz,samuel-schwarz
Expressionism,1,57726dd9edc2cb3880b51de2,Gustave de Smet,gustave-de-smet
Expressionism,1,57726db3edc2cb3880b4e0f9,Kees van Dongen,kees-van-dongen
Expressionism,1,57726dd5edc2cb3880b516ed,Gabriele Munter,gabriele-munter
Expressionism,1,57726db9edc2cb3880b4eaa1,Alfred Kubin,alfred-kubin
Expressionism,1,5f947b00edc2c91604f80ea2,Émilie Charmy,emilie-charmy
Expressionism,1,57726df5edc2cb3880b548e9,Helen Dahm,helen-dahm
Expressionism,1,5c2919a6edc2c90d98f2f198,Sallinen Tyko,sallinen-tyko
Expressionism,1,57726d81edc2cb3880b483ee,Paul Klee,paul-klee
Expressionism,1,57726d8dedc2cb3880b49f66,Franz Marc,franz-marc
Expressionism,1,57726d8bedc2cb3880b49bec,Ernst Ludwig Kirchner,ernst-ludwig-kirchner
Expressionism,1,5ef6e75aedc2c97a3c25e09c,Georg Tappert,georg-tappert
Expressionism,1,57726dfcedc2cb3880b55392,Jacob Epstein,jacob-epstein
Expressionism,1,57726d93edc2cb3880b4aaec,Theophrastos Triantafyllidis,theophrastos-triantafyllidis
Expressionism,1,57726db6edc2cb3880b4e519,Iosif Iser,iosif-iser
Expressionism,1,57726db3edc2cb3880b4e089,Leon Spilliaert,leon-spilliaert
Expressionism,1,57726db4edc2cb3880b4e30c,Abraham Manievich,abraham-manievich
Expressionism,1,57726d96edc2cb3880b4afb5,Jan Sluyters,jan-sluyters
Expressionism,1,57726dacedc2cb3880b4d65e,Max Pechstein,max-pechstein
Expressionism,1,57726d8fedc2cb3880b4a3db,Albert Bloch,albert-bloch
Expressionism,1,57726db1edc2cb3880b4dd28,Lajos Gulacsy,lajos-gulacsy
Expressionism,1,57726dfdedc2cb3880b5559e,Mykhailo Boychuk,mykhailo-boychuk
Expressionism,1,5fd37365edc2c93d24633acf,Alexis Gritchenko,alexis-gritchenko
Expressionism,1,57726d92edc2cb3880b4a94e,Nikolaos Lytras,nikolaos-lytras
